cell_id	assay_type	description	assay_category	assay_organism	organism	target_type	pref_name	assay_id	chembl_id	molregno	molecule_type	standard_value	published_value	standard_units	standard_type	published_relation	published_value	published_units	doc_id	journal	year	volume	issue	first_page	last_page	pubmed_id	full_mwt	hba	hbd	psa	rtb	acd_logp	acd_logd	canonical_smiles	cell_source_organism	cell_name	clo_id	efo_id	cellosaurus_id
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114423	1617391	Small molecule	6980.000000000000000000000000000000	6.980000000000000000000000000000	nM	IC50	=	6.980000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	336.40	4	0	68.67	2	4.47	4.47	CC1(C)OC2=C(C1Sc3ccccc3)C(=O)c4ccccc4C2=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114421	1617389	Small molecule	10530.000000000000000000000000000000	10.530000000000000000000000000000	nM	IC50	=	10.530000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	412.28	4	1	55.40	2	4.74	4.74	CC1(C)CC(Nc2cccc(Br)c2)C3=C(O1)C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114419	1617387	Small molecule	8760.000000000000000000000000000000	8.760000000000000000000000000000	nM	IC50	=	8.760000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	351.37	4	1	55.40	2	3.68	3.68	CC1(C)CC(Nc2cccc(F)c2)C3=C(O1)C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114589	1617559	Small molecule	880.000000000000000000000000000000	0.880000000000000000000000000000	nM	IC50	=	0.880000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	363.41	5	1	64.63	3	3.72	3.72	COc1ccc(NC2CC(C)(C)OC3=C2C(=O)c4ccccc4C3=O)cc1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114588	1617558	Small molecule	1170.000000000000000000000000000000	1.170000000000000000000000000000	nM	IC50	=	1.170000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	367.83	4	1	55.40	2	4.20	4.20	CC1(C)CC(Nc2ccc(Cl)cc2)C3=C(O1)C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114587	1617557	Small molecule	10800.000000000000000000000000000000	10.800000000000000000000000000000	nM	IC50	=	10.800000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	459.28	4	1	55.40	2	4.46	4.46	CC1(C)CC(Nc2ccc(I)cc2)C3=C(O1)C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114586	1617556	Small molecule	6720.000000000000000000000000000000	6.720000000000000000000000000000	nM	IC50	=	6.720000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	412.28	4	1	55.40	2	3.78	3.78	CC1(C)CC(Nc2ccc(Br)cc2)C3=C(O1)C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114585	1617555	Small molecule	6130.000000000000000000000000000000	6.130000000000000000000000000000	nM	IC50	=	6.130000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	378.38	6	1	101.22	3	3.92	3.92	CC1(C)CC(Nc2ccc(cc2)[N+](=O)[O-])C3=C(O1)C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114583	1617553	Small molecule	4920.000000000000000000000000000000	4.920000000000000000000000000000	nM	IC50	=	4.920000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	444.83	7	1	111.02	4	3.69	3.69	ClC1=C(NCc2cn(nn2)C3=CC(=O)c4ccccc4C3=O)C(=O)c5ccccc5C1=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114582	1617552	Small molecule	5340.000000000000000000000000000000	5.340000000000000000000000000000	nM	IC50	=	5.340000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	410.38	7	1	111.02	4	2.67	2.67	O=C1C=C(NCc2cn(nn2)C3=CC(=O)c4ccccc4C3=O)C(=O)c5ccccc15	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL3114580	1617550	Small molecule	4070.000000000000000000000000000000	4.070000000000000000000000000000	nM	IC50	=	4.070000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	663.43	14	1	191.30	13	3.51	3.51	CC(=O)OC[C@H]1OC([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)n2cc(CNC3=C(Br)C(=O)c4ccccc4C3=O)nn2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL2375552	1557380	Small molecule	5480.000000000000000000000000000000	5.480000000000000000000000000000	nM	IC50	=	5.480000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	377.44	5	0	74.08	2	5.51	5.51	CC1(C)OC2=C(C1n3cc(nn3)C4CCCCC4)C(=O)c5ccccc5C2=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL2375477	1557305	Small molecule	4680.000000000000000000000000000000	4.680000000000000000000000000000	nM	IC50	=	4.680000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	371.39	5	0	74.08	2	5.42	5.42	CC1(C)OC2=C(C1n3cc(nn3)c4ccccc4)C(=O)c5ccccc5C2=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL2375478	1557306	Small molecule	9880.000000000000000000000000000000	9.880000000000000000000000000000	nM	IC50	=	9.880000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	379.45	5	0	74.08	6	6.08	6.08	CCCCCCc1cn(nn1)C2C3=C(OC2(C)C)C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL2375473	1557301	Small molecule	11670.000000000000000000000000000000	11.670000000000000000000000000000	nM	IC50	=	11.670000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	391.46	5	0	74.08	2	5.69	5.69	CC1(C)CC(C2=C(O1)C(=O)c3ccccc3C2=O)n4cc(nn4)C5CCCCC5	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL2375476	1557304	Small molecule	3360.000000000000000000000000000000	3.360000000000000000000000000000	nM	IC50	=	3.360000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	381.43	6	1	94.31	3	3.84	3.84	CCC(C)(O)c1cn(nn1)C2CC(C)(C)OC3=C2C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells assessed as cell viability after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1288388	CHEMBL2375474	1557302	Small molecule	2480.000000000000000000000000000000	2.480000000000000000000000000000	nM	IC50	=	2.480000000000000000000000000000	uM	76775	Bioorg. Med. Chem.	2014	22	5	1608	1619	24530030	379.45	5	0	74.08	5	5.75	5.75	CCCCCc1cn(nn1)C2CC(C)(C)OC3=C2C(=O)c4ccccc4C3=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115846	1618829	Small molecule	500.000000000000000000000000000000	0.500000000000000000000000000000	nM	IC50	=	0.500000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	361.40	6	1	91.14	4	3.65	3.65	COc1cccc(Nc2ncc3C=C(C#N)C(=O)N(C4CCCC4)c3n2)c1	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115681	1618662	Small molecule	25.000000000000000000000000000000	0.025000000000000000000000000000	nM	IC50	=	0.025000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	429.52	7	1	88.38	4	2.56	2.01	CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C#N)C(=O)N(C5CCCC5)c4n3)cc2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115586	1618566	Unknown	270000.000000000000000000000000000000	270.000000000000000000000000000000	nM	IC50	=	270.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1066.39	NULL	NULL	NULL	NULL	NULL	NULL	CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NN(CCCNC(=N)N)CC(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115771	1618753	Unknown	25000.000000000000000000000000000000	25.000000000000000000000000000000	nM	IC50	=	25.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1027.35	NULL	NULL	NULL	NULL	NULL	NULL	CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCc1ccc(cc1)C(=N)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115770	1618752	Unknown	90000.000000000000000000000000000000	90.000000000000000000000000000000	nM	IC50	=	90.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1006.33	NULL	NULL	NULL	NULL	NULL	NULL	CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NC\\C=C\\CNC(=N)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115769	1618751	Unknown	80000.000000000000000000000000000000	80.000000000000000000000000000000	nM	IC50	=	80.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1051.37	NULL	NULL	NULL	NULL	NULL	NULL	CCCC[C@@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115766	1618748	Unknown	190000.000000000000000000000000000000	190.000000000000000000000000000000	nM	IC50	=	190.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1051.37	NULL	NULL	NULL	NULL	NULL	NULL	CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL2179834	1440643	Small molecule	70000.000000000000000000000000000000	70.000000000000000000000000000000	nM	IC50	=	70.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1051.37	NULL	NULL	NULL	NULL	NULL	NULL	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115764	1618746	Unknown	40000.000000000000000000000000000000	40.000000000000000000000000000000	nM	IC50	=	40.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1051.37	NULL	NULL	NULL	NULL	NULL	NULL	CCCC[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115590	1618570	Unknown	110000.000000000000000000000000000000	110.000000000000000000000000000000	nM	IC50	=	110.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1051.37	NULL	NULL	NULL	NULL	NULL	NULL	CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115589	1618569	Unknown	190000.000000000000000000000000000000	190.000000000000000000000000000000	nM	IC50	=	190.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1051.37	NULL	NULL	NULL	NULL	NULL	NULL	CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL3115587	1618567	Unknown	150000.000000000000000000000000000000	150.000000000000000000000000000000	nM	IC50	=	150.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1051.37	NULL	NULL	NULL	NULL	NULL	NULL	CCCC[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 72 hrs by MTT assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1290736	CHEMBL2179435	1440240	Small molecule	100000.000000000000000000000000000000	100.000000000000000000000000000000	nM	IC50	=	100.000000000000000000000000000000	uM	76797	J. Med. Chem.	2014	57	1	98	109	24350995	1051.37	NULL	NULL	NULL	NULL	NULL	NULL	CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	PALBOCICLIB	1289038	CHEMBL189963	319858	Small molecule	7500.000000000000000000000000000000	7.500000000000000000000000000000	nM	IC50	=	7.500000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	447.53	8	2	103.35	5	2.14	1.06	CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115660	1618641	Small molecule	1000.000000000000000000000000000000	1.000000000000000000000000000000	nM	IC50	=	1.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	601.62	7	0	96.67	6	4.18	3.82	CN1CCN(CC1)c2ccc(cc2)N(C(=O)c3ccc(cc3)C(F)(F)F)c4ncc5C=C(C#N)C(=O)N(C6CCCC6)c5n4	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115661	1618642	Small molecule	5000.000000000000000000000000000000	5.000000000000000000000000000000	nM	IC50	=	5.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	471.55	7	0	96.67	4	1.62	1.09	CN1CCN(CC1)c2ccc(cc2)N(C(=O)C)c3ncc4C=C(C#N)C(=O)N(C5CCCC5)c4n3	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115680	1618661	Small molecule	100000.000000000000000000000000000000	100.000000000000000000000000000000	nM	IC50	=	100.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	469.46	7	0	89.25	4	3.01	2.99	FC(F)(F)c1ccc(nc1)N2CCN(CC2)c3ncc4C=C(C#N)C(=O)N(C5CCCC5)c4n3	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115683	1618664	Small molecule	75000.000000000000000000000000000000	75.000000000000000000000000000000	nM	IC50	=	75.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	375.43	7	1	88.38	3	1.11	0.57	CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C#N)C(=O)N(C)c4n3)cc2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115852	1618835	Small molecule	75000.000000000000000000000000000000	75.000000000000000000000000000000	nM	IC50	=	75.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	379.39	6	1	91.14	4	3.42	3.42	COc1ccc(F)cc1Nc2ncc3C=C(C#N)C(=O)N(C4CCCC4)c3n2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115667	1618648	Small molecule	75000.000000000000000000000000000000	75.000000000000000000000000000000	nM	IC50	=	75.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	593.14	8	1	107.12	7	3.45	2.90	CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C(=O)N(C5CCCC5)c4n3)S(=O)(=O)Cc6ccc(Cl)cc6)cc2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115665	1618646	Small molecule	75000.000000000000000000000000000000	75.000000000000000000000000000000	nM	IC50	=	75.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	544.67	8	1	107.12	6	3.21	2.66	CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C(=O)N(C5CCCC5)c4n3)S(=O)(=O)c6ccccc6)cc2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115841	1618824	Small molecule	75000.000000000000000000000000000000	75.000000000000000000000000000000	nM	IC50	=	75.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	345.40	5	1	81.91	4	3.11	3.11	O=C1N(C2CCCC2)c3nc(NCc4ccccc4)ncc3C=C1C#N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115662	1618643	Small molecule	50000.000000000000000000000000000000	50.000000000000000000000000000000	nM	IC50	=	50.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	443.54	7	1	88.38	4	3.08	2.54	CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C#N)C(=O)N(C5CCCCC5)c4n3)cc2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115682	1618663	Small molecule	30000.000000000000000000000000000000	30.000000000000000000000000000000	nM	IC50	=	30.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	361.40	7	2	97.18	3	1.31	0.39	CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C#N)C(=O)Nc4n3)cc2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115854	1618837	Small molecule	30000.000000000000000000000000000000	30.000000000000000000000000000000	nM	IC50	=	30.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	357.37	7	1	118.59	3	3.05	3.05	O=C1N(C2CCCC2)c3nc(Nc4cc(ccn4)C#N)ncc3C=C1C#N	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
408	F	Cytotoxicity against human DU145 cells after 96 hrs by Cell-Titer Blue assay	NULL	Homo sapiens	Homo sapiens	CELL-LINE	NULL	1289038	CHEMBL3115845	1618828	Small molecule	30000.000000000000000000000000000000	30.000000000000000000000000000000	nM	IC50	=	30.000000000000000000000000000000	uM	76856	J. Med. Chem.	2014	57	3	578	599	24417566	361.40	6	1	91.14	4	2.94	2.94	COc1ccccc1Nc2ncc3C=C(C#N)C(=O)N(C4CCCC4)c3n2	Homo sapiens	DU-145	CLO_0002840	NULL	CVCL_0105
